user_id,archetype,preferred_categories,issue_count,pr_count,push_count,repo_diversity,collab_density,label_diversity,sprint_velocity,recency_weight
u04118,ml_researcher,"Research,Open Source",19,15,75,4,0.271,2,3,0.826
u04119,kanban_ops,"Kanban,Customer Support,Bug Triage",15,14,18,3,0.704,6,4,0.671
u04120,solo_hacker,"Kanban,Open Source,Research",3,1,16,8,0.171,5,13,0.502
u04121,ml_researcher,"Research,Open Source",11,2,45,7,0.283,1,1,0.759
u04122,kanban_ops,"Kanban,Customer Support,Bug Triage",46,4,19,8,0.514,6,3,0.524
u04123,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",13,18,115,19,0.485,3,3,0.604
u04124,scrum_team_member,"Agile/Scrum,Release Management",47,28,70,7,0.744,4,9,0.908
u04125,scrum_team_member,"Agile/Scrum,Release Management",60,9,33,7,0.661,2,12,0.899
u04126,kanban_ops,"Kanban,Customer Support,Bug Triage",31,2,12,4,0.573,8,5,0.614
u04127,solo_hacker,"Kanban,Open Source,Research",4,2,107,7,0.278,7,5,0.754
u04128,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",34,12,4,6,0.911,17,8,0.972
u04129,solo_hacker,"Kanban,Open Source,Research",3,7,9,9,0.285,1,4,0.486
u04130,solo_hacker,"Kanban,Open Source,Research",14,3,31,33,0.083,4,2,0.634
u04131,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",40,7,5,8,0.958,9,12,0.9
u04132,ml_researcher,"Research,Open Source",18,5,36,8,0.227,2,3,0.798
u04133,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",34,7,15,5,0.805,10,17,0.86
u04134,solo_hacker,"Kanban,Open Source,Research",17,8,65,10,0.189,3,3,0.246
u04135,ml_researcher,"Research,Open Source",5,6,45,6,0.299,1,1,0.491
u04136,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",55,7,2,13,0.952,14,26,0.888
u04137,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",53,3,2,9,0.887,15,6,0.902
u04138,solo_hacker,"Kanban,Open Source,Research",1,3,23,19,0.115,2,5,0.202
u04139,oss_contributor,"Open Source,Research",24,58,14,19,0.271,7,3,0.784
u04140,oss_contributor,"Open Source,Research",2,28,11,12,0.383,4,4,0.377
u04141,ml_researcher,"Research,Open Source",4,8,36,4,0.453,2,1,0.422
u04142,scrum_team_member,"Agile/Scrum,Release Management",21,11,32,5,0.851,3,10,0.821
u04143,scrum_team_member,"Agile/Scrum,Release Management",21,14,44,8,0.714,3,12,1.0
u04144,scrum_team_member,"Agile/Scrum,Release Management",68,25,96,5,0.59,3,19,0.754
u04145,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",7,13,15,3,0.704,10,16,0.744
u04146,solo_hacker,"Kanban,Open Source,Research",1,7,24,14,0.131,3,9,0.261
u04147,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",17,11,13,6,0.814,26,15,0.712
u04148,kanban_ops,"Kanban,Customer Support,Bug Triage",12,8,6,4,0.443,13,4,0.51
u04149,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",17,44,127,31,0.64,4,16,0.869
u04150,solo_hacker,"Kanban,Open Source,Research",3,3,147,11,0.297,2,6,0.293
u04151,oss_contributor,"Open Source,Research",1,11,15,27,0.464,5,4,0.735
u04152,scrum_team_member,"Agile/Scrum,Release Management",22,24,32,9,0.585,3,7,0.826
u04153,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",44,3,3,6,0.766,35,8,0.613
u04154,kanban_ops,"Kanban,Customer Support,Bug Triage",23,4,7,4,0.715,4,4,0.851
u04155,scrum_team_member,"Agile/Scrum,Release Management",34,13,53,5,0.625,5,10,0.751
u04156,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",11,22,43,4,0.79,8,24,0.838
u04157,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",62,6,3,4,0.709,15,6,0.762
u04158,scrum_team_member,"Agile/Scrum,Release Management",43,10,99,12,0.721,6,4,0.856
u04159,solo_hacker,"Kanban,Open Source,Research",1,3,129,19,0.138,4,18,0.324
u04160,oss_contributor,"Open Source,Research",2,13,10,32,0.214,1,5,0.338
u04161,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",3,26,78,14,0.608,8,8,0.78
u04162,solo_hacker,"Kanban,Open Source,Research",2,1,43,16,0.293,9,2,0.39
u04163,kanban_ops,"Kanban,Customer Support,Bug Triage",36,5,13,3,0.769,12,3,0.74
u04164,solo_hacker,"Kanban,Open Source,Research",16,1,23,7,0.207,1,16,0.552
u04165,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",75,31,17,4,0.909,8,36,0.897
u04166,solo_hacker,"Kanban,Open Source,Research",6,1,27,5,0.039,2,5,0.251
u04167,oss_contributor,"Open Source,Research",4,44,43,34,0.303,2,6,0.539
u04168,kanban_ops,"Kanban,Customer Support,Bug Triage",41,5,11,2,0.648,8,3,0.599
u04169,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",150,8,5,12,0.748,11,14,0.846
u04170,solo_hacker,"Kanban,Open Source,Research",7,8,54,11,0.226,2,2,0.245
u04171,kanban_ops,"Kanban,Customer Support,Bug Triage",17,4,9,5,0.611,9,4,0.557
u04172,kanban_ops,"Kanban,Customer Support,Bug Triage",8,5,21,4,0.446,8,3,0.724
u04173,kanban_ops,"Kanban,Customer Support,Bug Triage",29,4,5,4,0.638,8,4,0.662
u04174,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",20,14,11,5,0.932,12,20,0.863
u04175,scrum_team_member,"Agile/Scrum,Release Management",38,17,32,10,0.868,4,4,0.831
u04176,scrum_team_member,"Agile/Scrum,Release Management",48,14,38,6,0.802,4,6,0.804
u04177,solo_hacker,"Kanban,Open Source,Research",3,2,39,14,0.196,5,3,0.327
u04178,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",34,10,35,9,0.792,14,25,0.924
u04179,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",12,25,50,4,0.851,4,18,0.999
u04180,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",23,11,6,4,0.849,22,15,0.812
u04181,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",34,8,6,8,0.807,8,26,0.766
u04182,ml_researcher,"Research,Open Source",2,10,17,5,0.273,2,4,0.808
u04183,scrum_team_member,"Agile/Scrum,Release Management",70,12,64,7,0.771,3,7,0.615
u04184,oss_contributor,"Open Source,Research",6,15,41,45,0.545,4,5,0.451
u04185,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",15,12,12,2,0.911,19,27,0.99
u04186,oss_contributor,"Open Source,Research",6,32,26,31,0.547,5,2,0.728
u04187,solo_hacker,"Kanban,Open Source,Research",7,1,65,30,0.011,6,5,0.211
u04188,solo_hacker,"Kanban,Open Source,Research",8,1,37,5,0.152,2,3,0.224
u04189,solo_hacker,"Kanban,Open Source,Research",2,11,25,24,0.121,5,8,0.526
u04190,oss_contributor,"Open Source,Research",9,5,34,50,0.364,3,1,0.326
u04191,solo_hacker,"Kanban,Open Source,Research",8,2,124,8,0.057,8,3,0.739
u04192,solo_hacker,"Kanban,Open Source,Research",2,2,33,4,0.161,4,7,0.433
u04193,kanban_ops,"Kanban,Customer Support,Bug Triage",30,4,10,3,0.535,7,4,0.807
u04194,kanban_ops,"Kanban,Customer Support,Bug Triage",16,5,15,2,0.716,9,10,0.552
u04195,ml_researcher,"Research,Open Source",2,6,26,3,0.267,4,2,0.77
u04196,scrum_team_member,"Agile/Scrum,Release Management",25,25,135,5,0.62,2,11,0.98
u04197,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",96,2,2,12,0.948,17,13,0.55
u04198,oss_contributor,"Open Source,Research",15,38,8,45,0.427,13,3,0.583
u04199,ml_researcher,"Research,Open Source",4,8,61,3,0.362,2,5,0.859
u04200,oss_contributor,"Open Source,Research",8,90,42,32,0.302,6,2,0.482
u04201,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",12,30,63,11,0.547,4,13,0.61
u04202,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",5,6,15,2,0.923,13,16,0.903
u04203,scrum_team_member,"Agile/Scrum,Release Management",18,21,19,6,0.554,3,11,0.818
u04204,solo_hacker,"Kanban,Open Source,Research",8,3,44,12,0.068,4,9,0.346
u04205,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",22,22,37,3,0.852,19,17,0.788
u04206,oss_contributor,"Open Source,Research",10,18,11,82,0.351,2,2,0.795
u04207,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",7,7,28,4,0.835,7,16,0.751
u04208,scrum_team_member,"Agile/Scrum,Release Management",14,15,15,7,0.663,6,8,0.843
u04209,kanban_ops,"Kanban,Customer Support,Bug Triage",8,7,11,2,0.697,5,7,0.697
u04210,ml_researcher,"Research,Open Source",2,7,25,6,0.433,10,3,0.689
u04211,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",14,33,39,49,0.596,3,8,0.846
u04212,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",45,12,31,5,0.788,27,21,0.938
u04213,kanban_ops,"Kanban,Customer Support,Bug Triage",30,2,8,2,0.402,12,2,0.823
u04214,ml_researcher,"Research,Open Source",3,13,46,4,0.212,3,3,0.769
u04215,kanban_ops,"Kanban,Customer Support,Bug Triage",21,5,4,5,0.575,3,5,0.807
u04216,oss_contributor,"Open Source,Research",1,16,17,47,0.303,3,2,0.613
u04217,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",15,21,8,2,0.834,19,10,0.847
u04218,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",34,39,24,8,0.672,4,2,0.707
u04219,oss_contributor,"Open Source,Research",6,15,18,35,0.393,24,2,0.751
u04220,kanban_ops,"Kanban,Customer Support,Bug Triage",13,9,19,2,0.592,9,4,0.694
u04221,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",11,21,19,4,0.977,6,13,0.788
u04222,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",10,52,105,15,0.42,3,7,0.781
u04223,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",30,4,3,14,0.675,10,11,0.656
u04224,kanban_ops,"Kanban,Customer Support,Bug Triage",22,5,32,3,0.671,4,3,0.823
u04225,scrum_team_member,"Agile/Scrum,Release Management",33,10,51,4,0.662,4,7,0.838
u04226,scrum_team_member,"Agile/Scrum,Release Management",39,16,76,3,0.577,6,7,0.92
u04227,ml_researcher,"Research,Open Source",3,5,13,2,0.29,3,2,0.45
u04228,kanban_ops,"Kanban,Customer Support,Bug Triage",17,9,11,1,0.488,6,3,0.793
u04229,scrum_team_member,"Agile/Scrum,Release Management",31,8,11,7,0.548,7,10,0.8
u04230,kanban_ops,"Kanban,Customer Support,Bug Triage",21,4,16,3,0.44,8,3,0.742
u04231,kanban_ops,"Kanban,Customer Support,Bug Triage",12,5,21,3,0.461,12,3,0.575
u04232,oss_contributor,"Open Source,Research",8,15,44,26,0.419,3,2,0.375
u04233,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",18,20,47,14,0.46,7,3,0.957
u04234,scrum_team_member,"Agile/Scrum,Release Management",33,21,51,9,0.817,3,3,0.745
u04235,solo_hacker,"Kanban,Open Source,Research",2,3,21,7,0.229,1,5,0.206
u04236,scrum_team_member,"Agile/Scrum,Release Management",31,26,30,6,0.793,5,5,0.882
u04237,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",87,2,4,6,0.711,15,27,0.801
u04238,scrum_team_member,"Agile/Scrum,Release Management",33,9,30,5,0.785,6,20,0.718
u04239,oss_contributor,"Open Source,Research",6,17,9,83,0.461,4,8,0.809
u04240,solo_hacker,"Kanban,Open Source,Research",5,2,83,14,0.096,2,4,0.67
u04241,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",43,2,16,5,0.791,5,12,0.623
u04242,oss_contributor,"Open Source,Research",12,43,18,25,0.283,2,7,0.663
u04243,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",41,2,6,8,0.607,18,9,0.618
u04244,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",58,8,4,9,0.704,22,18,0.999
u04245,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",8,10,58,73,0.54,7,13,0.861
u04246,ml_researcher,"Research,Open Source",10,6,28,3,0.468,2,3,0.858
u04247,ml_researcher,"Research,Open Source",3,5,39,4,0.36,1,2,0.499
u04248,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",6,33,72,22,0.385,8,5,0.884
u04249,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",15,7,28,7,0.957,18,15,0.765
u04250,scrum_team_member,"Agile/Scrum,Release Management",88,18,35,3,0.759,4,13,0.841
u04251,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",29,2,7,3,0.691,10,7,0.955
u04252,oss_contributor,"Open Source,Research",8,95,38,32,0.412,1,6,0.571
u04253,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",12,17,16,5,0.863,15,21,0.982
u04254,oss_contributor,"Open Source,Research",8,41,70,37,0.442,3,1,0.498
u04255,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",20,44,56,29,0.369,7,5,0.772
u04256,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",11,11,39,22,0.503,5,10,0.801
u04257,ml_researcher,"Research,Open Source",7,6,73,5,0.483,3,5,0.64
u04258,solo_hacker,"Kanban,Open Source,Research",6,2,14,6,0.133,4,6,0.737
u04259,kanban_ops,"Kanban,Customer Support,Bug Triage",8,5,17,5,0.692,10,4,0.781
u04260,scrum_team_member,"Agile/Scrum,Release Management",71,20,30,6,0.717,2,9,0.638
u04261,scrum_team_member,"Agile/Scrum,Release Management",91,15,25,4,0.507,4,17,0.656
u04262,solo_hacker,"Kanban,Open Source,Research",3,2,38,14,0.077,4,3,0.637
u04263,solo_hacker,"Kanban,Open Source,Research",2,4,11,14,0.124,2,4,0.339
u04264,kanban_ops,"Kanban,Customer Support,Bug Triage",25,8,23,1,0.639,6,4,0.765
u04265,ml_researcher,"Research,Open Source",3,13,14,14,0.278,5,4,0.78
u04266,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",12,9,37,8,0.757,27,9,0.921
u04267,scrum_team_member,"Agile/Scrum,Release Management",44,31,23,3,0.871,6,9,0.853
u04268,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",62,5,6,13,0.647,12,21,0.713
u04269,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",8,18,51,40,0.413,10,3,0.827
u04270,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",9,17,16,9,0.927,15,18,0.709
u04271,oss_contributor,"Open Source,Research",3,156,30,43,0.325,2,4,0.388
u04272,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",45,3,5,7,0.972,20,9,0.539
u04273,solo_hacker,"Kanban,Open Source,Research",7,2,63,11,0.111,5,3,0.264
u04274,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",9,13,50,6,0.653,5,3,0.715
u04275,kanban_ops,"Kanban,Customer Support,Bug Triage",32,7,24,3,0.535,8,2,0.542
u04276,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",33,9,13,3,0.726,24,31,0.899
u04277,scrum_team_member,"Agile/Scrum,Release Management",32,29,32,3,0.534,4,11,0.813
u04278,scrum_team_member,"Agile/Scrum,Release Management",26,43,33,8,0.535,5,14,0.683
u04279,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",30,6,4,8,0.803,16,11,0.938
u04280,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",6,30,89,17,0.697,3,4,0.821
u04281,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",45,19,42,7,0.926,19,19,0.909
u04282,ml_researcher,"Research,Open Source",3,9,15,3,0.319,3,3,0.431
u04283,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",30,1,8,6,0.725,16,6,0.592
u04284,scrum_team_member,"Agile/Scrum,Release Management",35,18,69,3,0.581,7,9,0.92
u04285,scrum_team_member,"Agile/Scrum,Release Management",27,33,54,6,0.803,5,5,0.997
u04286,kanban_ops,"Kanban,Customer Support,Bug Triage",10,4,10,2,0.722,10,6,0.784
u04287,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",6,55,58,16,0.585,12,7,0.968
u04288,kanban_ops,"Kanban,Customer Support,Bug Triage",16,1,8,2,0.699,6,5,0.682
u04289,kanban_ops,"Kanban,Customer Support,Bug Triage",29,7,7,4,0.799,7,6,0.729
u04290,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",48,10,20,5,0.945,11,10,0.886
u04291,kanban_ops,"Kanban,Customer Support,Bug Triage",53,16,14,3,0.47,3,3,0.702
u04292,oss_contributor,"Open Source,Research",9,27,48,36,0.513,3,2,0.422
u04293,solo_hacker,"Kanban,Open Source,Research",8,6,23,3,0.278,1,8,0.737
u04294,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",6,17,26,20,0.551,4,7,0.864
u04295,ml_researcher,"Research,Open Source",5,6,9,4,0.328,2,5,0.639
u04296,solo_hacker,"Kanban,Open Source,Research",5,1,55,5,0.151,2,6,0.737
u04297,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",4,25,63,72,0.652,6,5,0.775
u04298,kanban_ops,"Kanban,Customer Support,Bug Triage",14,11,13,2,0.55,3,4,0.682
u04299,scrum_team_member,"Agile/Scrum,Release Management",44,25,38,8,0.711,6,8,0.714
u04300,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",31,3,4,6,0.694,25,17,0.772
u04301,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",23,7,14,3,0.853,7,21,0.98
u04302,solo_hacker,"Kanban,Open Source,Research",4,2,27,17,0.231,1,3,0.399
u04303,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",6,10,19,13,0.976,9,13,0.716
u04304,scrum_team_member,"Agile/Scrum,Release Management",30,13,35,3,0.754,4,7,0.954
u04305,scrum_team_member,"Agile/Scrum,Release Management",20,23,26,4,0.526,3,22,0.654
u04306,scrum_team_member,"Agile/Scrum,Release Management",62,29,69,5,0.84,4,12,0.769
u04307,scrum_team_member,"Agile/Scrum,Release Management",36,13,59,5,0.681,5,8,0.702
u04308,solo_hacker,"Kanban,Open Source,Research",3,2,60,13,0.202,3,5,0.577
u04309,ml_researcher,"Research,Open Source",7,3,63,7,0.358,1,3,0.608
u04310,scrum_team_member,"Agile/Scrum,Release Management",24,10,43,3,0.528,7,7,0.973
u04311,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",9,25,68,18,0.561,9,10,0.695
u04312,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",22,4,4,8,0.75,21,7,0.603
u04313,scrum_team_member,"Agile/Scrum,Release Management",59,11,36,5,0.758,8,14,0.852
u04314,kanban_ops,"Kanban,Customer Support,Bug Triage",29,8,20,2,0.655,11,3,0.867
u04315,scrum_team_member,"Agile/Scrum,Release Management",63,53,38,5,0.572,4,4,0.964
u04316,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",24,8,25,3,0.982,16,13,0.915
u04317,solo_hacker,"Kanban,Open Source,Research",9,2,41,7,0.091,8,3,0.604
u04318,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",8,23,37,25,0.672,7,6,0.758
u04319,kanban_ops,"Kanban,Customer Support,Bug Triage",17,5,6,4,0.781,7,7,0.686
u04320,kanban_ops,"Kanban,Customer Support,Bug Triage",21,10,29,3,0.719,4,6,0.844
u04321,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",21,12,24,4,0.759,24,19,0.91
u04322,scrum_team_member,"Agile/Scrum,Release Management",28,11,71,7,0.503,3,12,0.757
u04323,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",62,2,2,7,0.696,7,10,0.776
u04324,scrum_team_member,"Agile/Scrum,Release Management",32,13,60,4,0.508,6,9,0.925
u04325,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",32,8,13,5,0.818,7,12,0.986
u04326,solo_hacker,"Kanban,Open Source,Research",1,4,56,9,0.217,4,4,0.468
u04327,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",14,12,24,43,0.537,4,12,0.742
u04328,oss_contributor,"Open Source,Research",9,50,34,41,0.283,6,6,0.612
u04329,solo_hacker,"Kanban,Open Source,Research",5,3,30,3,0.12,4,7,0.728
u04330,ml_researcher,"Research,Open Source",6,2,29,5,0.423,1,2,0.785
u04331,kanban_ops,"Kanban,Customer Support,Bug Triage",21,4,9,2,0.634,22,3,0.821
u04332,oss_contributor,"Open Source,Research",12,7,7,10,0.488,2,7,0.311
u04333,solo_hacker,"Kanban,Open Source,Research",4,1,125,6,0.057,2,5,0.406
u04334,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",31,5,20,3,0.819,8,11,0.716
u04335,scrum_team_member,"Agile/Scrum,Release Management",16,23,11,5,0.625,10,7,0.643
u04336,ml_researcher,"Research,Open Source",3,6,45,4,0.342,2,2,0.512
u04337,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",32,15,22,4,0.957,22,14,0.85
u04338,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",63,29,13,5,0.814,10,11,0.786
u04339,ml_researcher,"Research,Open Source",3,12,42,3,0.466,7,5,0.834
u04340,oss_contributor,"Open Source,Research",1,13,8,40,0.474,6,5,0.455
u04341,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",11,18,45,4,0.882,13,22,0.981
u04342,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",23,24,67,13,0.487,8,12,0.877
u04343,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",4,28,68,28,0.548,9,14,0.707
u04344,ml_researcher,"Research,Open Source",7,7,18,3,0.46,1,3,0.641
u04345,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",83,4,7,9,0.681,15,11,0.527
u04346,oss_contributor,"Open Source,Research",2,31,41,25,0.219,6,5,0.539
u04347,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",9,30,53,34,0.651,3,10,0.657
u04348,kanban_ops,"Kanban,Customer Support,Bug Triage",6,4,9,3,0.546,6,6,0.513
u04349,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",6,16,44,24,0.362,4,5,0.819
u04350,scrum_team_member,"Agile/Scrum,Release Management",33,37,64,6,0.726,6,13,0.676
u04351,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",105,4,5,9,0.841,22,12,0.788
u04352,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",37,4,2,9,0.661,11,20,0.573
u04353,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",5,11,59,25,0.501,3,15,0.901
u04354,oss_contributor,"Open Source,Research",13,76,13,47,0.502,2,3,0.688
u04355,scrum_team_member,"Agile/Scrum,Release Management",21,15,24,9,0.553,6,8,0.957
u04356,solo_hacker,"Kanban,Open Source,Research",3,4,7,18,0.039,4,3,0.268
u04357,solo_hacker,"Kanban,Open Source,Research",5,3,70,10,0.112,2,4,0.494
